"Date","Price","Open","High","Low","Vol.","Change %"
"2021-03-25","389.70","385.98","390.55","383.90","116.13M","0.56%"
"2021-03-24","387.52","391.00","392.75","387.47","97.59M","-0.51%"
"2021-03-23","389.50","391.91","393.46","388.66","90.69M","-0.79%"
"2021-03-22","392.59","390.03","394.07","389.97","73.78M","0.80%"
"2021-03-19","389.48","389.88","391.57","387.15","113.62M","-0.51%"
"2021-03-18","391.48","394.48","396.72","390.75","115.35M","-1.45%"
"2021-03-17","397.26","394.53","398.12","393.30","97.96M","0.34%"
"2021-03-16","395.91","397.07","397.83","395.08","73.72M","-0.13%"
"2021-03-15","396.41","394.33","396.69","392.03","73.59M","0.60%"
"2021-03-12","394.06","392.07","394.21","391.20","64.65M","0.13%"
"2021-03-11","393.53","392.23","395.65","391.74","86.25M","1.01%"
"2021-03-10","389.58","389.69","391.40","388.17","109.90M","0.62%"
"2021-03-09","387.17","385.85","389.91","381.73","113.63M","1.43%"
"2021-03-08","381.72","384.66","387.68","381.42","123.15M","-0.50%"
"2021-03-05","383.63","380.46","384.76","372.64","152.04M","1.84%"
"2021-03-04","376.70","381.22","384.00","371.88","183.43M","-1.24%"
"2021-03-03","381.42","385.79","386.83","381.31","119.94M","-1.32%"
"2021-03-02","386.54","389.82","390.07","386.00","79.60M","-0.78%"
"2021-03-01","389.58","385.59","390.92","380.57","105.35M","2.42%"
"2021-02-26","380.36","384.35","385.58","378.23","152.70M","-0.52%"
"2021-02-25","382.33","390.41","391.88","380.78","146.67M","-2.41%"
"2021-02-24","391.77","386.33","392.23","385.27","72.43M","1.10%"
"2021-02-23","387.50","384.66","388.94","380.20","107.28M","0.12%"
"2021-02-22","387.03","387.06","389.62","386.74","67.41M","-0.77%"
"2021-02-19","390.03","392.07","392.38","389.55","83.24M","-0.18%"
"2021-02-18","390.72","389.59","391.51","387.74","59.71M","-0.43%"
"2021-02-17","392.39","390.42","392.66","389.33","52.81M","0.02%"
"2021-02-16","392.30","393.96","394.17","391.53","50.97M","-0.09%"
"2021-02-12","392.64","389.85","392.90","389.77","50.59M","0.49%"
"2021-02-11","390.71","391.24","391.69","388.10","42.91M","0.16%"
"2021-02-10","390.08","392.12","392.28","387.50","59.15M","-0.04%"
"2021-02-09","390.25","389.61","390.89","389.17","35.55M","-0.07%"
"2021-02-08","390.51","389.27","390.56","388.35","38.37M","0.72%"
"2021-02-05","387.71","388.20","388.47","386.14","48.67M","0.39%"
"2021-02-04","386.19","382.96","386.24","381.97","47.14M","1.14%"
"2021-02-03","381.85","382.44","383.70","380.48","52.43M","0.08%"
"2021-02-02","381.55","379.65","383.22","376.32","64.45M","1.41%"
"2021-02-01","376.23","373.72","377.34","370.38","75.82M","1.66%"
"2021-01-29","370.07","375.63","376.67","368.27","126.77M","-2.00%"
"2021-01-28","377.63","376.36","381.93","375.89","94.20M","0.86%"
"2021-01-27","374.41","380.22","380.32","372.01","123.35M","-2.44%"
"2021-01-26","383.79","385.41","385.85","383.54","42.67M","-0.16%"
"2021-01-25","384.39","383.67","384.77","378.46","70.40M","0.39%"
"2021-01-22","382.88","382.25","384.13","381.83","52.14M","-0.35%"
"2021-01-21","384.24","384.49","384.95","383.25","47.96M","0.09%"
"2021-01-20","383.89","381.11","384.79","380.69","61.84M","1.38%"
"2021-01-19","378.65","378.34","379.23","376.75","51.23M","0.79%"
"2021-01-15","375.70","376.72","377.58","373.70","107.16M","-0.73%"
"2021-01-14","378.46","380.59","381.13","378.10","49.99M","-0.35%"
"2021-01-13","379.79","378.69","380.86","377.85","45.30M","0.27%"
"2021-01-12","378.77","378.89","379.86","376.36","52.55M","0.02%"
"2021-01-11","378.69","377.85","380.58","377.72","51.18M","-0.67%"
"2021-01-08","381.26","380.59","381.49","377.10","71.68M","0.57%"
"2021-01-07","379.10","376.10","379.90","375.91","68.77M","1.49%"
"2021-01-06","373.55","369.71","376.98","369.12","108.00M","0.60%"
"2021-01-05","371.33","368.10","372.50","368.05","66.43M","0.69%"
"2021-01-04","368.79","375.31","375.45","364.82","110.21M","-1.36%"
